Année;Perimètre juridique;Perimètre spatial;Indicateur;Type de contrat;Collège;Sous-catégorie collège;Genre;Plage M3E;Nationalité;Ancienneté;Tranche d'âge;Valeur;Unité;Chapitre du bilan social
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 25 à moins de 30 ans;;47.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 25 à moins de 30 ans;;15.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;1164.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 30 à moins de 35 ans;;23.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;35 ans et plus;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;35 ans et plus;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;Française;;;8282.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Française;;;7698.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Française;;;42.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Etrangère;;;54.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Etrangère;;;36.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Dirigeants;Homme;;;;;294.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Homme;;;;;4.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Homme;;;;;1.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Supérieurs;Femme;;;;;147.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Cadre;Cadres;Femme;;;;;8262.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Femme;;;;;3616.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Femme;;;;;26.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Femme;;;;;833.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;;;Femme;A;;;;715.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;B;;;;1450.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Homme;D;;;;5036.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;F;;;;3325.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;I;;;;2.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Non statutaires CDD;;;Homme;Sans plage;;;;2169.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Non statutaires CDD;;;Femme;Sans plage;;;;1585.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;Moins de 25 ans;74.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 25 à 35 ans;6946.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 25 à 35 ans;1301.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 25 à 35 ans;50.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 25 à 35 ans;48.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 25 à 35 ans;49.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 25 à 35 ans;134.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 36 à 45 ans;5059.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 36 à 45 ans;7.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 36 à 45 ans;21.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 46 à 55 ans;6614.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 46 à 55 ans;285.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 56 à 60 ans;2387.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 56 à 60 ans;1165.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 56 à 60 ans;45.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 56 à 60 ans;2.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 56 à 60 ans;3.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;61 ans et plus;167.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;61 ans et plus;94.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;61 ans et plus;10.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;Moins de 5 ans;;1962.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;Moins de 5 ans;;953.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;Moins de 5 ans;;626.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;Moins de 5 ans;;3.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;Moins de 5 ans;;13.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 5 à moins de 10 ans;;4371.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 10 à moins de 15 ans;;283.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 10 à moins de 15 ans;;20.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 10 à moins de 15 ans;;12.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 15 à moins de 20 ans;;2095.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 15 à moins de 20 ans;;122.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 20 à moins de 25 ans;;58.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 20 à moins de 25 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 25 à moins de 30 ans;;602.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 25 à moins de 30 ans;;23.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;1.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;35 ans et plus;;1003.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;35 ans et plus;;38.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;35 ans et plus;;23.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;35 ans et plus;;2.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Française;;;1.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Française;;;5.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Etrangère;;;325.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;Etrangère;;;203.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Cadre;Cadres;Homme;;;;;19388.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Homme;;;;;9742.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Homme;;;;;46.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Homme;;;;;1.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Supérieurs;Homme;;;;;0.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Employés;Homme;;;;;151.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;;;Homme;B;;;;3179.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Homme;C;;;;7667.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;C;;;;3371.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;D;;;;2270.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Homme;H;;;;2548.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;H;;;;1348.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;Moins de 25 ans;143.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;Moins de 25 ans;536.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 25 à 35 ans;1868.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 25 à 35 ans;551.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 25 à 35 ans;82.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 25 à 35 ans;152.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 25 à 35 ans;107.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 36 à 45 ans;2503.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 36 à 45 ans;518.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 36 à 45 ans;4.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 46 à 55 ans;235.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 56 à 60 ans;823.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 56 à 60 ans;29.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;61 ans et plus;118.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;61 ans et plus;17.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;61 ans et plus;34.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;61 ans et plus;5.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;61 ans et plus;6.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;Moins de 5 ans;;144.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;Moins de 5 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 5 à moins de 10 ans;;1082.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 10 à moins de 15 ans;;891.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;1296.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 15 à moins de 20 ans;;84.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;2085.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 20 à moins de 25 ans;;1240.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 20 à moins de 25 ans;;85.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;1574.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 25 à moins de 30 ans;;4.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 30 à moins de 35 ans;;1714.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 30 à moins de 35 ans;;475.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;434.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Française;;;19648.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;Française;;;2395.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Française;;;289.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Etrangère;;;10.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;Etrangère;;;1.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Etrangère;;;2.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Etrangère;;;39.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Homme;;;;;518.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Dirigeants;Homme;;;;;51.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Homme;;;;;204.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Homme;;;;;136.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Femme;;;;;4101.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Femme;;;;;160.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Dirigeants;Femme;;;;;19.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Femme;;;;;0.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Employés;Femme;;;;;380.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;;;Homme;G;;;;7130.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Homme;I;;;;0.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;Moins de 25 ans;15.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;Moins de 25 ans;638.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 25 à 35 ans;5203.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 36 à 45 ans;562.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 36 à 45 ans;2.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 36 à 45 ans;7.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 36 à 45 ans;10.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 46 à 55 ans;66.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 46 à 55 ans;6.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 46 à 55 ans;4.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 46 à 55 ans;8.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 56 à 60 ans;1056.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 56 à 60 ans;10.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;61 ans et plus;1.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;61 ans et plus;13.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;61 ans et plus;2.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;61 ans et plus;1.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;Moins de 5 ans;;198.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;Moins de 5 ans;;183.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;2004.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 5 à moins de 10 ans;;63.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;3.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;2777.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 15 à moins de 20 ans;;1362.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 15 à moins de 20 ans;;11.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 15 à moins de 20 ans;;15.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 20 à moins de 25 ans;;2979.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 20 à moins de 25 ans;;1349.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 25 à moins de 30 ans;;1.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;35 ans et plus;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;35 ans et plus;;0.0;nombre;§1.1.7
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Française;;;1391.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Française;;;98.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;Française;;;988.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Française;;;938.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Etrangère;;;19.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Etrangère;;;12.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;Etrangère;;;58.0;nombre;§1.1.8
2019;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Supérieurs;Homme;;;;;292.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Homme;;;;;9645.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Homme;;;;;1058.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Ouvriers;Homme;;;;;823.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Dirigeants;Femme;;;;;76.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Femme;;;;;1242.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Femme;;;;;202.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Femme;;;;;16.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Femme;;;;;71.0;nombre;§1.1.9
2019;EDF SA;France;Effectif;Statutaires;;;Homme;A;;;;1911.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;E;;;;571.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;;;Femme;Sans plage;;;;1560.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Non statutaires CDI;;;Homme;Sans plage;;;;306.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Non statutaires CDI;;;Femme;Sans plage;;;;270.0;nombre;§1.1.9bis
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;Moins de 25 ans;145.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;Moins de 25 ans;751.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;Moins de 25 ans;14.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;Moins de 25 ans;44.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;Moins de 25 ans;883.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 25 à 35 ans;2600.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 25 à 35 ans;1.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 25 à 35 ans;1.0;nombre;§1.1.6
2019;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
